TERRITORIO;TIPOLOGÍA PENAL;2013;2014;Var. % 14/13
Municipio de Vélez-Málaga;1.-DELITOS Y FALTAS (EU);1.763;1.380;-21,7
Municipio de Vélez-Málaga;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Vélez-Málaga;3.-DELINCUENCIA VIOLENTA (EU);58;37;-36,2
Municipio de Vélez-Málaga;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;20;-41,2
Municipio de Vélez-Málaga;4.-ROBOS CON FUERZA;322;154;-52,2
Municipio de Vélez-Málaga;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);141;47;-66,7
Municipio de Vélez-Málaga;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);42;22;-47,6
Municipio de Vélez-Málaga;6.-TRÁFICO DE DROGAS (EU);14;17;21,4
Municipio de Vélez-Málaga;7.-DAÑOS;189;145;-23,3
Municipio de Vélez-Málaga;8.-HURTOS;559;480;-14,1
Municipio de Torremolinos;1.-DELITOS Y FALTAS (EU);2.722;2.313;-15,0
Municipio de Torremolinos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Torremolinos;3.-DELINCUENCIA VIOLENTA (EU);93;59;-36,6
Municipio de Torremolinos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);71;34;-52,1
Municipio de Torremolinos;4.-ROBOS CON FUERZA;246;136;-44,7
Municipio de Torremolinos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);51;43;-15,7
Municipio de Torremolinos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);61;49;-19,7
Municipio de Torremolinos;6.-TRÁFICO DE DROGAS (EU);25;30;20,0
Municipio de Torremolinos;7.-DAÑOS;293;211;-28,0
Municipio de Torremolinos;8.-HURTOS;1.249;923;-26,1
Provincia de Sevilla;1.-DELITOS Y FALTAS (EU);47.084;44.573;-5,3
Provincia de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);11;3;-72,7
Provincia de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);1.850;1.699;-8,2
Provincia de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1.566;1.362;-13,0
Provincia de Sevilla;4.-ROBOS CON FUERZA;9.406;8.032;-14,6
Provincia de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2.097;2.031;-3,1
Provincia de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1.060;954;-10,0
Provincia de Sevilla;6.-TRÁFICO DE DROGAS (EU);160;178;11,3
Provincia de Sevilla;7.-DAÑOS;4.152;4.115;-0,9
Provincia de Sevilla;8.-HURTOS;17.401;15.762;-9,4
Municipio de Alcalá de Guadiaíra;1.-DELITOS Y FALTAS (EU);2.142;2.105;-1,7
Municipio de Alcalá de Guadiaíra;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Alcalá de Guadiaíra;3.-DELINCUENCIA VIOLENTA (EU);56;47;-16,1
Municipio de Alcalá de Guadiaíra;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);48;36;-25,0
Municipio de Alcalá de Guadiaíra;4.-ROBOS CON FUERZA;474;518;9,3
Municipio de Alcalá de Guadiaíra;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);153;168;9,8
Municipio de Alcalá de Guadiaíra;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);46;41;-10,9
Municipio de Alcalá de Guadiaíra;6.-TRÁFICO DE DROGAS (EU);4;11;175,0
Municipio de Alcalá de Guadiaíra;7.-DAÑOS;213;214;0,5
Municipio de Alcalá de Guadiaíra;8.-HURTOS;754;704;-6,6
Municipio de Dos Hermanas;1.-DELITOS Y FALTAS (EU);2.912;2.540;-12,8
Municipio de Dos Hermanas;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;1;-66,7
Municipio de Dos Hermanas;3.-DELINCUENCIA VIOLENTA (EU);100;90;-10,0
Municipio de Dos Hermanas;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);80;71;-11,3
Municipio de Dos Hermanas;4.-ROBOS CON FUERZA;526;421;-20,0
Municipio de Dos Hermanas;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);134;89;-33,6
Municipio de Dos Hermanas;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);87;58;-33,3
Municipio de Dos Hermanas;6.-TRÁFICO DE DROGAS (EU);6;13;116,7
Municipio de Dos Hermanas;7.-DAÑOS;353;301;-14,7
Municipio de Dos Hermanas;8.-HURTOS;1.047;793;-24,3
Municipio de Sevilla;1.-DELITOS Y FALTAS (EU);26.137;24.753;-5,3
Municipio de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);1.349;1.241;-8,0
Municipio de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1.209;1.068;-11,7
Municipio de Sevilla;4.-ROBOS CON FUERZA;4.198;3.543;-15,6
Municipio de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);649;719;10,8
Municipio de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);664;599;-9,8
Municipio de Sevilla;6.-TRÁFICO DE DROGAS (EU);82;88;7,3
Municipio de Sevilla;7.-DAÑOS;2.361;2.267;-4,0
Municipio de Sevilla;8.-HURTOS;11.244;10.386;-7,6
Municipio de Utrera;1.-DELITOS Y FALTAS (EU);1.359;1.194;-12,1
Municipio de Utrera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Utrera;3.-DELINCUENCIA VIOLENTA (EU);22;14;-36,4
Municipio de Utrera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);18;13;-27,8
Municipio de Utrera;4.-ROBOS CON FUERZA;306;229;-25,2
Municipio de Utrera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);74;54;-27,0
Municipio de Utrera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);42;18;-57,1
Municipio de Utrera;6.-TRÁFICO DE DROGAS (EU);5;4;-20,0
Municipio de Utrera;7.-DAÑOS;123;126;2,4
Municipio de Utrera;8.-HURTOS;414;351;-15,2
ARAGÓN;1.-DELITOS Y FALTAS (EU);21.759;20.111;-7,6
ARAGÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;2;-50,0
ARAGÓN;3.-DELINCUENCIA VIOLENTA (EU);947;740;-21,9
ARAGÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);700;482;-31,1
ARAGÓN;4.-ROBOS CON FUERZA;3.711;3.154;-15,0
ARAGÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1.139;952;-16,4
ARAGÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);261;207;-20,7
ARAGÓN;6.-TRÁFICO DE DROGAS (EU);137;136;-0,7
ARAGÓN;7.-DAÑOS;3.029;2.861;-5,5
ARAGÓN;8.-HURTOS;7.264;6.402;-11,9
Provincia de Huesca;1.-DELITOS Y FALTAS (EU);2.728;2.603;-4,6
Provincia de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Provincia de Huesca;3.-DELINCUENCIA VIOLENTA (EU);61;56;-8,2
Provincia de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);40;30;-25,0
Provincia de Huesca;4.-ROBOS CON FUERZA;463;423;-8,6
Provincia de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);137;99;-27,7
Provincia de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;29;38,1
Provincia de Huesca;6.-TRÁFICO DE DROGAS (EU);21;22;4,8
Provincia de Huesca;7.-DAÑOS;429;375;-12,6
Provincia de Huesca;8.-HURTOS;840;801;-4,6
Municipio de Huesca;1.-DELITOS Y FALTAS (EU);579;548;-5,4
Municipio de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Huesca;3.-DELINCUENCIA VIOLENTA (EU);16;22;37,5
Municipio de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);13;7;-46,2
Municipio de Huesca;4.-ROBOS CON FUERZA;72;56;-22,2
Municipio de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);25;12;-52,0
Municipio de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;8;60,0
Municipio de Huesca;6.-TRÁFICO DE DROGAS (EU);6;7;16,7
Municipio de Huesca;7.-DAÑOS;97;76;-21,6
Municipio de Huesca;8.-HURTOS;194;189;-2,6
Provincia de Teruel;1.-DELITOS Y FALTAS (EU);1.499;1.424;-5,0
Provincia de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Teruel;3.-DELINCUENCIA VIOLENTA (EU);29;28;-3,4
Provincia de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);17;16;-5,9
Provincia de Teruel;4.-ROBOS CON FUERZA;348;330;-5,2
Provincia de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);100;119;19,0
Provincia de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;17;0,0
Provincia de Teruel;6.-TRÁFICO DE DROGAS (EU);11;12;9,1
Provincia de Teruel;7.-DAÑOS;201;206;2,5
Provincia de Teruel;8.-HURTOS;394;348;-11,7
Municipio de Teruel;1.-DELITOS Y FALTAS (EU);388;378;-2,6
Municipio de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Teruel;3.-DELINCUENCIA VIOLENTA (EU);14;12;-14,3
Municipio de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;8;33,3
Municipio de Teruel;4.-ROBOS CON FUERZA;53;65;22,6
Municipio de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);14;24;71,4
Municipio de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4;7;75,0
Municipio de Teruel;6.-TRÁFICO DE DROGAS (EU);4;7;75,0
Municipio de Teruel;7.-DAÑOS;52;62;19,2
Municipio de Teruel;8.-HURTOS;127;104;-18,1
Provincia de Zaragoza;1.-DELITOS Y FALTAS (EU);17.532;16.084;-8,3
Provincia de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;2;-33,3
Provincia de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);857;656;-23,5
Provincia de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);643;436;-32,2
Provincia de Zaragoza;4.-ROBOS CON FUERZA;2.900;2.401;-17,2
Provincia de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);902;734;-18,6
Provincia de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);223;161;-27,8
Provincia de Zaragoza;6.-TRÁFICO DE DROGAS (EU);105;102;-2,9
Provincia de Zaragoza;7.-DAÑOS;2.399;2.280;-5,0
Provincia de Zaragoza;8.-HURTOS;6.030;5.253;-12,9
Municipio de Zaragoza;1.-DELITOS Y FALTAS (EU);12.577;11.581;-7,9
Municipio de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;2;0,0
Municipio de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);754;567;-24,8
Municipio de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);592;405;-31,6
Municipio de Zaragoza;4.-ROBOS CON FUERZA;1.396;1.114;-20,2
Municipio de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);410;340;-17,1
Municipio de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);131;107;-18,3
Municipio de Zaragoza;6.-TRÁFICO DE DROGAS (EU);83;77;-7,2
Municipio de Zaragoza;7.-DAÑOS;1.731;1.617;-6,6
Municipio de Zaragoza;8.-HURTOS;4.959;4.290;-13,5
ASTURIAS (PRINCIPADO DE);1.-DELITOS Y FALTAS (EU);15.279;14.355;-6,0
ASTURIAS (PRINCIPADO DE);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;1;-66,7
ASTURIAS (PRINCIPADO DE);3.-DELINCUENCIA VIOLENTA (EU);603;516;-14,4
ASTURIAS (PRINCIPADO DE);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);418;345;-17,5
ASTURIAS (PRINCIPADO DE);4.-ROBOS CON FUERZA;1.672;1.740;4,1
ASTURIAS (PRINCIPADO DE);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);508;507;-0,2
ASTURIAS (PRINCIPADO DE);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);227;244;7,5
ASTURIAS (PRINCIPADO DE);6.-TRÁFICO DE DROGAS (EU);82;79;-3,7
ASTURIAS (PRINCIPADO DE);7.-DAÑOS;1.990;1.616;-18,8
ASTURIAS (PRINCIPADO DE);8.-HURTOS;5.122;4.244;-17,1
Municipio de Avilés;1.-DELITOS Y FALTAS (EU);1.147;1.178;2,7
Municipio de Avilés;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Avilés;3.-DELINCUENCIA VIOLENTA (EU);50;48;-4,0
Municipio de Avilés;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);29;36;24,1
Municipio de Avilés;4.-ROBOS CON FUERZA;155;161;3,9
Municipio de Avilés;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);50;31;-38,0
Municipio de Avilés;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;35;75,0
Municipio de Avilés;6.-TRÁFICO DE DROGAS (EU);11;8;-27,3
Municipio de Avilés;7.-DAÑOS;190;169;-11,1
Municipio de Avilés;8.-HURTOS;343;320;-6,7
Municipio de Gijón;1.-DELITOS Y FALTAS (EU);4.425;3.499;-20,9
Municipio de Gijón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Gijón;3.-DELINCUENCIA VIOLENTA (EU);193;155;-19,7
Municipio de Gijón;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);149;102;-31,5
Municipio de Gijón;4.-ROBOS CON FUERZA;316;353;11,7
Municipio de Gijón;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);74;71;-4,1
Municipio de Gijón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);50;59;18,0
Municipio de Gijón;6.-TRÁFICO DE DROGAS (EU);15;20;33,3
Municipio de Gijón;7.-DAÑOS;772;386;-50,0
Municipio de Gijón;8.-HURTOS;1.507;1.134;-24,8
Municipio de Oviedo;1.-DELITOS Y FALTAS (EU);3.455;3.423;-0,9
Municipio de Oviedo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Oviedo;3.-DELINCUENCIA VIOLENTA (EU);217;198;-8,8
Municipio de Oviedo;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);170;157;-7,6
Municipio de Oviedo;4.-ROBOS CON FUERZA;265;314;18,5
Municipio de Oviedo;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);83;98;18,1
Municipio de Oviedo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);69;52;-24,6
Municipio de Oviedo;6.-TRÁFICO DE DROGAS (EU);23;17;-26,1
Municipio de Oviedo;7.-DAÑOS;292;319;9,2
Municipio de Oviedo;8.-HURTOS;1.528;1.395;-8,7
Municipio de Siero;1.-DELITOS Y FALTAS (EU);858;876;2,1
Municipio de Siero;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Siero;3.-DELINCUENCIA VIOLENTA (EU);18;17;-5,6
Municipio de Siero;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);15;15;0,0
Municipio de Siero;4.-ROBOS CON FUERZA;121;162;33,9
Municipio de Siero;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);36;56;55,6
Municipio de Siero;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;17;0,0
Municipio de Siero;6.-TRÁFICO DE DROGAS (EU);4;1;-75,0
Municipio de Siero;7.-DAÑOS;113;91;-19,5
Municipio de Siero;8.-HURTOS;322;308;-4,3
BALEARS (ILLES);1.-DELITOS Y FALTAS (EU);31.362;29.323;-6,5
BALEARS (ILLES);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);8;8;0,0
BALEARS (ILLES);3.-DELINCUENCIA VIOLENTA (EU);926;811;-12,4
BALEARS (ILLES);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);572;468;-18,2
BALEARS (ILLES);4.-ROBOS CON FUERZA;4.659;4.214;-9,6
BALEARS (ILLES);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1.707;1.613;-5,5
BALEARS (ILLES);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);674;672;-0,3
BALEARS (ILLES);6.-TRÁFICO DE DROGAS (EU);205;211;2,9
BALEARS (ILLES);7.-DAÑOS;2.239;2.369;5,8
BALEARS (ILLES);8.-HURTOS;13.205;11.373;-13,9
Municipio de Calvià;1.-DELITOS Y FALTAS (EU);2.273;2.006;-11,7
Municipio de Calvià;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Calvià;3.-DELINCUENCIA VIOLENTA (EU);89;76;-14,6
Municipio de Calvià;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);60;46;-23,3
Municipio de Calvià;4.-ROBOS CON FUERZA;382;267;-30,1
Municipio de Calvià;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);105;72;-31,4
Municipio de Calvià;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);25;26;4,0
Municipio de Calvià;6.-TRÁFICO DE DROGAS (EU);11;29;163,6
Municipio de Calvià;7.-DAÑOS;149;149;0,0
Municipio de Calvià;8.-HURTOS;1.079;878;-18,6
Municipio de Eivissa;1.-DELITOS Y FALTAS (EU);1.595;1.612;1,1
Municipio de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);50;62;24,0
Municipio de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);24;34;41,7
Municipio de Eivissa;4.-ROBOS CON FUERZA;160;171;6,9
Municipio de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);47;36;-23,4
Municipio de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);63;77;22,2
Municipio de Eivissa;6.-TRÁFICO DE DROGAS (EU);57;52;-8,8
Municipio de Eivissa;7.-DAÑOS;83;104;25,3
Municipio de Eivissa;8.-HURTOS;690;640;-7,2
Municipio de Palma de Mallorca;1.-DELITOS Y FALTAS (EU);12.760;12.476;-2,2
Municipio de Palma de Mallorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Municipio de Palma de Mallorca;3.-DELINCUENCIA VIOLENTA (EU);466;398;-14,6
Municipio de Palma de Mallorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);317;260;-18,0
Municipio de Palma de Mallorca;4.-ROBOS CON FUERZA;1.456;1.296;-11,0
Municipio de Palma de Mallorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);352;370;5,1
Municipio de Palma de Mallorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);311;309;-0,6
Municipio de Palma de Mallorca;6.-TRÁFICO DE DROGAS (EU);63;63;0,0
Municipio de Palma de Mallorca;7.-DAÑOS;857;966;12,7
Municipio de Palma de Mallorca;8.-HURTOS;5.503;5.207;-5,4
CANARIAS;1.-DELITOS Y FALTAS (EU);47.921;45.265;-5,5
CANARIAS;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);8;7;-12,5
CANARIAS;3.-DELINCUENCIA VIOLENTA (EU);1.580;1.442;-8,7
CANARIAS;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);965;885;-8,3
CANARIAS;4.-ROBOS CON FUERZA;7.287;6.499;-10,8
CANARIAS;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2.177;1.828;-16,0
CANARIAS;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);981;1.008;2,8
CANARIAS;6.-TRÁFICO DE DROGAS (EU);332;269;-19,0
CANARIAS;7.-DAÑOS;4.132;3.624;-12,3
CANARIAS;8.-HURTOS;17.200;15.779;-8,3
Provincia de Palmas (Las);1.-DELITOS Y FALTAS (EU);25.373;24.437;-3,7
Provincia de Palmas (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;4;33,3
Provincia de Palmas (Las);3.-DELINCUENCIA VIOLENTA (EU);868;845;-2,6
Provincia de Palmas (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);557;550;-1,3
Provincia de Palmas (Las);4.-ROBOS CON FUERZA;3.595;2.948;-18,0
Provincia de Palmas (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1.067;725;-32,1
Provincia de Palmas (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);514;517;0,6
Provincia de Palmas (Las);6.-TRÁFICO DE DROGAS (EU);195;162;-16,9
Provincia de Palmas (Las);7.-DAÑOS;2.239;2.059;-8,0
Provincia de Palmas (Las);8.-HURTOS;8.539;8.054;-5,7
Municipio de Arrecife;1.-DELITOS Y FALTAS (EU);1.455;1.128;-22,5
Municipio de Arrecife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Arrecife;3.-DELINCUENCIA VIOLENTA (EU);56;55;-1,8
Municipio de Arrecife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;41;20,6
Municipio de Arrecife;4.-ROBOS CON FUERZA;281;186;-33,8
Municipio de Arrecife;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);56;24;-57,1
Municipio de Arrecife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);30;28;-6,7
Municipio de Arrecife;6.-TRÁFICO DE DROGAS (EU);8;7;-12,5
Municipio de Arrecife;7.-DAÑOS;154;111;-27,9
Municipio de Arrecife;8.-HURTOS;431;316;-26,7
Municipio de Palmas de Gran Canaria (Las);1.-DELITOS Y FALTAS (EU);7.877;8.627;9,5
Municipio de Palmas de Gran Canaria (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;3;200,0
Municipio de Palmas de Gran Canaria (Las);3.-DELINCUENCIA VIOLENTA (EU);363;418;15,2
Municipio de Palmas de Gran Canaria (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);262;325;24,0
Municipio de Palmas de Gran Canaria (Las);4.-ROBOS CON FUERZA;775;900;16,1
Municipio de Palmas de Gran Canaria (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);159;157;-1,3
Municipio de Palmas de Gran Canaria (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);217;248;14,3
Municipio de Palmas de Gran Canaria (Las);6.-TRÁFICO DE DROGAS (EU);88;88;0,0
Municipio de Palmas de Gran Canaria (Las);7.-DAÑOS;669;696;4,0
Municipio de Palmas de Gran Canaria (Las);8.-HURTOS;2.865;2.970;3,7
Municipio de San Bartolomé de Tirajana;1.-DELITOS Y FALTAS (EU);2.752;2.530;-8,1
Municipio de San Bartolomé de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de San Bartolomé de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);114;90;-21,1
Municipio de San Bartolomé de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);78;55;-29,5
Municipio de San Bartolomé de Tirajana;4.-ROBOS CON FUERZA;231;215;-6,9
Municipio de San Bartolomé de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);42;54;28,6
Municipio de San Bartolomé de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);65;34;-47,7
Municipio de San Bartolomé de Tirajana;6.-TRÁFICO DE DROGAS (EU);18;7;-61,1
Municipio de San Bartolomé de Tirajana;7.-DAÑOS;185;158;-14,6
Municipio de San Bartolomé de Tirajana;8.-HURTOS;1.435;1.255;-12,5
Municipio de Santa Lucía de Tirajana;1.-DELITOS Y FALTAS (EU);1.380;1.154;-16,4
Municipio de Santa Lucía de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santa Lucía de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);33;23;-30,3
Municipio de Santa Lucía de Tirajana;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);27;4;-85,2
Municipio de Santa Lucía de Tirajana;4.-ROBOS CON FUERZA;153;73;-52,3
Municipio de Santa Lucía de Tirajana;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);34;31;-8,8
Municipio de Santa Lucía de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;15;-28,6
Municipio de Santa Lucía de Tirajana;6.-TRÁFICO DE DROGAS (EU);12;1;-91,7
Municipio de Santa Lucía de Tirajana;7.-DAÑOS;133;91;-31,6
Municipio de Santa Lucía de Tirajana;8.-HURTOS;387;306;-20,9
Municipio de Telde;1.-DELITOS Y FALTAS (EU);2.340;2.188;-6,5
Municipio de Telde;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Telde;3.-DELINCUENCIA VIOLENTA (EU);56;48;-14,3
Municipio de Telde;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;30;0,0
Municipio de Telde;4.-ROBOS CON FUERZA;340;237;-30,3
Municipio de Telde;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);55;50;-9,1
Municipio de Telde;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);73;61;-16,4
Municipio de Telde;6.-TRÁFICO DE DROGAS (EU);26;14;-46,2
Municipio de Telde;7.-DAÑOS;220;184;-16,4
Municipio de Telde;8.-HURTOS;567;509;-10,2
Provincia de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS (EU);22.548;20.828;-7,6
Provincia de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;3;-40,0
Provincia de Santa Cruz de Tenerife;3.-DELINCUENCIA VIOLENTA (EU);712;597;-16,2
Provincia de Santa Cruz de Tenerife;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);408;335;-17,9
