TERRITORIO;TIPOLOGÍA PENAL;2015;2016; Var. % 16/15
Provincia de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Provincia de Huesca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;18;200,0
Provincia de Huesca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);47;61;29,8
Provincia de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);12;13;8,3
Provincia de Huesca;6.-TRÁFICO DE DROGAS (EU);9;8;-11,1
Provincia de Huesca;7.-DAÑOS;174;193;10,9
Provincia de Huesca;8.-HURTOS;392;336;-14,3
Municipio de Huesca;1.-DELITOS Y FALTAS;265;263;-0,8
Municipio de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Huesca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);3;3;0,0
Municipio de Huesca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);7;3;-57,1
Municipio de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;2;100,0
Municipio de Huesca;6.-TRÁFICO DE DROGAS (EU);3;3;0,0
Municipio de Huesca;7.-DAÑOS;40;35;-12,5
Municipio de Huesca;8.-HURTOS;76;92;21,1
Provincia de Teruel;1.-DELITOS Y FALTAS;586;536;-8,5
Provincia de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Provincia de Teruel;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);8;5;-37,5
Provincia de Teruel;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);46;35;-23,9
Provincia de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;2;-60,0
Provincia de Teruel;6.-TRÁFICO DE DROGAS (EU);3;4;33,3
Provincia de Teruel;7.-DAÑOS;96;63;-34,4
Provincia de Teruel;8.-HURTOS;115;119;3,5
Municipio de Teruel;1.-DELITOS Y FALTAS;161;151;-6,2
Municipio de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Teruel;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2;1;-50,0
Municipio de Teruel;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);10;6;-40,0
Municipio de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);4;0;-100,0
Municipio de Teruel;6.-TRÁFICO DE DROGAS (EU);2;3;50,0
Municipio de Teruel;7.-DAÑOS;22;18;-18,2
Municipio de Teruel;8.-HURTOS;42;47;11,9
Provincia de Zaragoza;1.-DELITOS Y FALTAS;7569;7638;0,9
Provincia de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;3;50,0
Provincia de Zaragoza;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);170;220;29,4
Provincia de Zaragoza;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);361;363;0,6
Provincia de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);62;65;4,8
Provincia de Zaragoza;6.-TRÁFICO DE DROGAS (EU);52;36;-30,8
Provincia de Zaragoza;7.-DAÑOS;1085;1099;1,3
Provincia de Zaragoza;8.-HURTOS;2492;2497;0,2
Municipio de Zaragoza;1.-DELITOS Y FALTAS;5582;5712;2,3
Municipio de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Municipio de Zaragoza;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);156;209;34,0
Municipio de Zaragoza;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);152;188;23,7
Municipio de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);41;42;2,4
Municipio de Zaragoza;6.-TRÁFICO DE DROGAS (EU);36;33;-8,3
Municipio de Zaragoza;7.-DAÑOS;759;782;3,0
Municipio de Zaragoza;8.-HURTOS;2081;2175;4,5
ASTURIAS (PRINCIPADO DE);1.-DELITOS Y FALTAS;6587;6324;-4,0
ASTURIAS (PRINCIPADO DE);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;3;100,0
ASTURIAS (PRINCIPADO DE);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);167;152;-9,0
ASTURIAS (PRINCIPADO DE);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);182;324;78,0
ASTURIAS (PRINCIPADO DE);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);91;85;-6,6
ASTURIAS (PRINCIPADO DE);6.-TRÁFICO DE DROGAS (EU);37;14;-62,2
ASTURIAS (PRINCIPADO DE);7.-DAÑOS;799;636;-20,4
ASTURIAS (PRINCIPADO DE);8.-HURTOS;1915;1820;-5,0
Municipio de Avilés;1.-DELITOS Y FALTAS;496;606;22,2
Municipio de Avilés;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Avilés;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);11;21;90,9
Municipio de Avilés;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);16;33;106,3
Municipio de Avilés;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);14;14;0,0
Municipio de Avilés;6.-TRÁFICO DE DROGAS (EU);7;0;-100,0
Municipio de Avilés;7.-DAÑOS;61;85;39,3
Municipio de Avilés;8.-HURTOS;136;194;42,6
Municipio de Gijón;1.-DELITOS Y FALTAS;1673;1722;2,9
Municipio de Gijón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Gijón;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);68;41;-39,7
Municipio de Gijón;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);30;56;86,7
Municipio de Gijón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);10;16;60,0
Municipio de Gijón;6.-TRÁFICO DE DROGAS (EU);15;5;-66,7
Municipio de Gijón;7.-DAÑOS;193;153;-20,7
Municipio de Gijón;8.-HURTOS;457;537;17,5
Municipio de Oviedo;1.-DELITOS Y FALTAS;1886;1509;-20,0
Municipio de Oviedo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Oviedo;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);61;68;11,5
Municipio de Oviedo;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);35;26;-25,7
Municipio de Oviedo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);34;12;-64,7
Municipio de Oviedo;6.-TRÁFICO DE DROGAS (EU);5;1;-80,0
Municipio de Oviedo;7.-DAÑOS;171;124;-27,5
Municipio de Oviedo;8.-HURTOS;796;566;-28,9
Municipio de Siero;1.-DELITOS Y FALTAS;383;372;-2,9
Municipio de Siero;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Siero;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;3;-50,0
Municipio de Siero;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);12;26;116,7
Municipio de Siero;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);3;7;133,3
Municipio de Siero;6.-TRÁFICO DE DROGAS (EU);0;0;0,0
Municipio de Siero;7.-DAÑOS;50;33;-34,0
Municipio de Siero;8.-HURTOS;121;134;10,7
BALEARS (ILLES);1.-DELITOS Y FALTAS;11346;11473;1,1
BALEARS (ILLES);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
BALEARS (ILLES);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);133;156;17,3
BALEARS (ILLES);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);694;641;-7,6
BALEARS (ILLES);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);262;335;27,9
BALEARS (ILLES);6.-TRÁFICO DE DROGAS (EU);54;64;18,5
BALEARS (ILLES);7.-DAÑOS;1107;1043;-5,8
BALEARS (ILLES);8.-HURTOS;3414;3552;4,0
Isla de Eivissa;1.-DELITOS Y FALTAS;1565;1626;3,9
Isla de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Eivissa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);13;20;53,8
Isla de Eivissa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);87;83;-4,6
Isla de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);57;87;52,6
Isla de Eivissa;6.-TRÁFICO DE DROGAS (EU);13;21;61,5
Isla de Eivissa;7.-DAÑOS;143;131;-8,4
Isla de Eivissa;8.-HURTOS;454;452;-0,4
Municipio de Eivissa;1.-DELITOS Y FALTAS;549;570;3,8
Municipio de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Eivissa;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;9;28,6
Municipio de Eivissa;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);12;7;-41,7
Municipio de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;37;76,2
Municipio de Eivissa;6.-TRÁFICO DE DROGAS (EU);11;13;18,2
Municipio de Eivissa;7.-DAÑOS;40;48;20,0
Municipio de Eivissa;8.-HURTOS;175;197;12,6
Isla de Formentera;1.-DELITOS Y FALTAS;82;113;37,8
Isla de Formentera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Formentera;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;0;0,0
Isla de Formentera;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);9;22;144,4
Isla de Formentera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);6;13;116,7
Isla de Formentera;6.-TRÁFICO DE DROGAS (EU);0;2;100,0
Isla de Formentera;7.-DAÑOS;14;20;42,9
Isla de Formentera;8.-HURTOS;14;13;-7,1
Isla de Mallorca;1.-DELITOS Y FALTAS;9162;9130;-0,3
Isla de Mallorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100,0
Isla de Mallorca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);115;129;12,2
Isla de Mallorca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);574;493;-14,1
Isla de Mallorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);194;230;18,6
Isla de Mallorca;6.-TRÁFICO DE DROGAS (EU);39;37;-5,1
Isla de Mallorca;7.-DAÑOS;873;827;-5,3
Isla de Mallorca;8.-HURTOS;2805;2937;4,7
Municipio de Calvià;1.-DELITOS Y FALTAS;565;566;0,2
Municipio de Calvià;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100,0
Municipio de Calvià;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2;2;0,0
Municipio de Calvià;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);40;49;22,5
Municipio de Calvià;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;7;40,0
Municipio de Calvià;6.-TRÁFICO DE DROGAS (EU);3;4;33,3
Municipio de Calvià;7.-DAÑOS;56;52;-7,1
Municipio de Calvià;8.-HURTOS;146;145;-0,7
Municipio de Palma;1.-DELITOS Y FALTAS;5406;5324;-1,5
Municipio de Palma;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Palma;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);92;103;12,0
Municipio de Palma;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);175;121;-30,9
Municipio de Palma;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);146;137;-6,2
Municipio de Palma;6.-TRÁFICO DE DROGAS (EU);18;18;0,0
Municipio de Palma;7.-DAÑOS;471;435;-7,6
Municipio de Palma;8.-HURTOS;1861;1971;5,9
Isla de Menorca;1.-DELITOS Y FALTAS;537;604;12,5
Isla de Menorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Menorca;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);5;7;40,0
Isla de Menorca;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);24;43;79,2
Isla de Menorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;5;0,0
Isla de Menorca;6.-TRÁFICO DE DROGAS (EU);2;4;100,0
Isla de Menorca;7.-DAÑOS;77;65;-15,6
Isla de Menorca;8.-HURTOS;141;150;6,4
CANARIAS;1.-DELITOS Y FALTAS;23570;22906;-2,8
CANARIAS;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;3;-50,0
CANARIAS;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);405;411;1,5
CANARIAS;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);883;903;2,3
CANARIAS;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);382;425;11,3
CANARIAS;6.-TRÁFICO DE DROGAS (EU);151;136;-9,9
CANARIAS;7.-DAÑOS;1817;1786;-1,7
CANARIAS;8.-HURTOS;8799;8983;2,1
Provincia de Palmas (Las);1.-DELITOS Y FALTAS;12159;12034;-1,0
Provincia de Palmas (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);5;2;-60,0
Provincia de Palmas (Las);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);189;223;18,0
Provincia de Palmas (Las);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);379;418;10,3
Provincia de Palmas (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);199;231;16,1
Provincia de Palmas (Las);6.-TRÁFICO DE DROGAS (EU);91;98;7,7
Provincia de Palmas (Las);7.-DAÑOS;1020;1010;-1,0
Provincia de Palmas (Las);8.-HURTOS;4104;4349;6,0
Isla de Fuerteventura;1.-DELITOS Y FALTAS;1192;1206;1,2
Isla de Fuerteventura;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Isla de Fuerteventura;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);15;24;60,0
Isla de Fuerteventura;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);52;68;30,8
Isla de Fuerteventura;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);22;11;-50,0
Isla de Fuerteventura;6.-TRÁFICO DE DROGAS (EU);8;10;25,0
Isla de Fuerteventura;7.-DAÑOS;111;124;11,7
Isla de Fuerteventura;8.-HURTOS;355;377;6,2
Isla de Gran Canaria;1.-DELITOS Y FALTAS;9369;9141;-2,4
Isla de Gran Canaria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50,0
Isla de Gran Canaria;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);152;168;10,5
Isla de Gran Canaria;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);229;249;8,7
Isla de Gran Canaria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);156;188;20,5
Isla de Gran Canaria;6.-TRÁFICO DE DROGAS (EU);77;78;1,3
Isla de Gran Canaria;7.-DAÑOS;753;728;-3,3
Isla de Gran Canaria;8.-HURTOS;3281;3422;4,3
Municipio de Palmas de Gran Canaria (Las);1.-DELITOS Y FALTAS;4261;4339;1,8
Municipio de Palmas de Gran Canaria (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de Palmas de Gran Canaria (Las);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);94;96;2,1
Municipio de Palmas de Gran Canaria (Las);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);84;100;19,0
Municipio de Palmas de Gran Canaria (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);83;102;22,9
Municipio de Palmas de Gran Canaria (Las);6.-TRÁFICO DE DROGAS (EU);53;57;7,5
Municipio de Palmas de Gran Canaria (Las);7.-DAÑOS;323;331;2,5
Municipio de Palmas de Gran Canaria (Las);8.-HURTOS;1683;1718;2,1
Municipio de San Bartolomé de Tirajana;1.-DELITOS Y FALTAS;1300;1320;1,5
Municipio de San Bartolomé de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100,0
Municipio de San Bartolomé de Tirajana;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);29;31;6,9
Municipio de San Bartolomé de Tirajana;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);17;30;76,5
Municipio de San Bartolomé de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);15;21;40,0
Municipio de San Bartolomé de Tirajana;6.-TRÁFICO DE DROGAS (EU);7;7;0,0
Municipio de San Bartolomé de Tirajana;7.-DAÑOS;81;71;-12,3
Municipio de San Bartolomé de Tirajana;8.-HURTOS;644;658;2,2
Municipio de Santa Lucía de Tirajana;1.-DELITOS Y FALTAS;744;677;-9,0
Municipio de Santa Lucía de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santa Lucía de Tirajana;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;13;116,7
Municipio de Santa Lucía de Tirajana;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);34;21;-38,2
Municipio de Santa Lucía de Tirajana;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);13;11;-15,4
Municipio de Santa Lucía de Tirajana;6.-TRÁFICO DE DROGAS (EU);3;3;0,0
Municipio de Santa Lucía de Tirajana;7.-DAÑOS;68;51;-25,0
Municipio de Santa Lucía de Tirajana;8.-HURTOS;196;209;6,6
Municipio de Telde;1.-DELITOS Y FALTAS;1185;1102;-7,0
Municipio de Telde;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Telde;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);13;17;30,8
Municipio de Telde;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);32;18;-43,8
Municipio de Telde;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);26;34;30,8
Municipio de Telde;6.-TRÁFICO DE DROGAS (EU);7;6;-14,3
Municipio de Telde;7.-DAÑOS;96;106;10,4
Municipio de Telde;8.-HURTOS;292;281;-3,8
Isla de Lanzarote;1.-DELITOS Y FALTAS;1598;1687;5,6
Isla de Lanzarote;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Isla de Lanzarote;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);22;31;40,9
Isla de Lanzarote;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);98;101;3,1
Isla de Lanzarote;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);21;32;52,4
Isla de Lanzarote;6.-TRÁFICO DE DROGAS (EU);6;10;66,7
Isla de Lanzarote;7.-DAÑOS;156;158;1,3
Isla de Lanzarote;8.-HURTOS;468;550;17,5
Municipio de Arrecife;1.-DELITOS Y FALTAS;497;622;25,2
Municipio de Arrecife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;0;-100,0
Municipio de Arrecife;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);9;10;11,1
Municipio de Arrecife;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);18;20;11,1
Municipio de Arrecife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9;12;33,3
Municipio de Arrecife;6.-TRÁFICO DE DROGAS (EU);3;6;100,0
Municipio de Arrecife;7.-DAÑOS;67;79;17,9
Municipio de Arrecife;8.-HURTOS;120;165;37,5
Provincia de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS;11411;10872;-4,7
Provincia de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Provincia de Santa Cruz de Tenerife;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);216;188;-13,0
Provincia de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);504;485;-3,8
Provincia de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);183;194;6,0
Provincia de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);60;38;-36,7
Provincia de Santa Cruz de Tenerife;7.-DAÑOS;797;776;-2,6
Provincia de Santa Cruz de Tenerife;8.-HURTOS;4695;4634;-1,3
Isla de Gomera (La);1.-DELITOS Y FALTAS;75;78;4,0
Isla de Gomera (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Gomera (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;1;100,0
Isla de Gomera (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);2;3;50,0
Isla de Gomera (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1;2;100,0
Isla de Gomera (La);6.-TRÁFICO DE DROGAS (EU);1;3;200,0
Isla de Gomera (La);7.-DAÑOS;15;14;-6,7
Isla de Gomera (La);8.-HURTOS;14;12;-14,3
Isla de Hierro (El);1.-DELITOS Y FALTAS;37;38;2,7
Isla de Hierro (El);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Hierro (El);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;0;0,0
Isla de Hierro (El);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);3;1;-66,7
Isla de Hierro (El);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);0;0;0,0
Isla de Hierro (El);6.-TRÁFICO DE DROGAS (EU);0;0;0,0
Isla de Hierro (El);7.-DAÑOS;5;6;20,0
Isla de Hierro (El);8.-HURTOS;13;3;-76,9
Isla de Palma (La);1.-DELITOS Y FALTAS;471;530;12,5
Isla de Palma (La);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Isla de Palma (La);3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);2;1;-50,0
Isla de Palma (La);4.-ROBOS CON FUERZA EN DOMICILIOS (EU);28;42;50,0
Isla de Palma (La);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);5;9;80,0
Isla de Palma (La);6.-TRÁFICO DE DROGAS (EU);2;2;0,0
Isla de Palma (La);7.-DAÑOS;52;49;-5,8
Isla de Palma (La);8.-HURTOS;126;156;23,8
Isla de Tenerife;1.-DELITOS Y FALTAS;10828;10226;-5,6
Isla de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;1;0,0
Isla de Tenerife;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);214;186;-13,1
Isla de Tenerife;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);471;439;-6,8
Isla de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);177;183;3,4
Isla de Tenerife;6.-TRÁFICO DE DROGAS (EU);57;33;-42,1
Isla de Tenerife;7.-DAÑOS;725;707;-2,5
Isla de Tenerife;8.-HURTOS;4542;4463;-1,7
Municipio de Arona;1.-DELITOS Y FALTAS;1533;1397;-8,9
Municipio de Arona;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Arona;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);42;36;-14,3
Municipio de Arona;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);67;84;25,4
Municipio de Arona;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);23;23;0,0
Municipio de Arona;6.-TRÁFICO DE DROGAS (EU);7;7;0,0
Municipio de Arona;7.-DAÑOS;74;85;14,9
Municipio de Arona;8.-HURTOS;764;679;-11,1
Municipio de San Cristóbal de la Laguna;1.-DELITOS Y FALTAS;1417;1374;-3,0
Municipio de San Cristóbal de la Laguna;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de San Cristóbal de la Laguna;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);37;31;-16,2
Municipio de San Cristóbal de la Laguna;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);66;52;-21,2
Municipio de San Cristóbal de la Laguna;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);43;28;-34,9
Municipio de San Cristóbal de la Laguna;6.-TRÁFICO DE DROGAS (EU);14;8;-42,9
Municipio de San Cristóbal de la Laguna;7.-DAÑOS;120;121;0,8
Municipio de San Cristóbal de la Laguna;8.-HURTOS;434;450;3,7
Municipio de Santa Cruz de Tenerife;1.-DELITOS Y FALTAS;3119;2380;-23,7
Municipio de Santa Cruz de Tenerife;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santa Cruz de Tenerife;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);72;51;-29,2
Municipio de Santa Cruz de Tenerife;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);99;86;-13,1
Municipio de Santa Cruz de Tenerife;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);44;56;27,3
Municipio de Santa Cruz de Tenerife;6.-TRÁFICO DE DROGAS (EU);16;7;-56,3
Municipio de Santa Cruz de Tenerife;7.-DAÑOS;208;216;3,8
Municipio de Santa Cruz de Tenerife;8.-HURTOS;1323;969;-26,8
CANTABRIA;1.-DELITOS Y FALTAS;3946;4083;3,5
CANTABRIA;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
CANTABRIA;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);57;47;-17,5
CANTABRIA;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);170;280;64,7
CANTABRIA;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);62;50;-19,4
CANTABRIA;6.-TRÁFICO DE DROGAS (EU);32;15;-53,1
CANTABRIA;7.-DAÑOS;417;482;15,6
CANTABRIA;8.-HURTOS;1249;1151;-7,8
Municipio de Santander;1.-DELITOS Y FALTAS;1530;1434;-6,3
Municipio de Santander;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Santander;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);38;23;-39,5
Municipio de Santander;4.-ROBOS CON FUERZA EN DOMICILIOS (EU);41;40;-2,4
Municipio de Santander;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);28;7;-75,0
Municipio de Santander;6.-TRÁFICO DE DROGAS (EU);11;2;-81,8
Municipio de Santander;7.-DAÑOS;139;151;8,6
Municipio de Santander;8.-HURTOS;661;525;-20,6
Municipio de Torrelavega;1.-DELITOS Y FALTAS;377;419;11,1
Municipio de Torrelavega;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0,0
Municipio de Torrelavega;3.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);4;8;100,0
