TERRITORIO;TIPOLOGÍA PENAL;2014;2015;Var. % 15/14
Municipio de Vélez-Málaga;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);47;70;48,9
Municipio de Vélez-Málaga;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);22;26;18,2
Municipio de Vélez-Málaga;6.-TRÁFICO DE DROGAS (EU);17;25;47,1
Municipio de Vélez-Málaga;7.-DAÑOS;144;192;33,3
Municipio de Vélez-Málaga;8.-HURTOS;477;394;-17,4
Municipio de Torremolinos;1.-DELITOS Y FALTAS (EU);2309;2337;1,2
Municipio de Torremolinos;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Torremolinos;3.-DELINCUENCIA VIOLENTA (EU);59;77;30,5
Municipio de Torremolinos;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;49;44,1
Municipio de Torremolinos;4.-ROBOS CON FUERZA;137;174;27
Municipio de Torremolinos;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);42;68;61,9
Municipio de Torremolinos;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);47;47;0
Municipio de Torremolinos;6.-TRÁFICO DE DROGAS (EU);30;26;-13,3
Municipio de Torremolinos;7.-DAÑOS;211;254;20,4
Municipio de Torremolinos;8.-HURTOS;921;849;-7,8
Provincia de Sevilla;1.-DELITOS Y FALTAS (EU);44588;43596;-2,2
Provincia de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;6;100
Provincia de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);1661;1481;-10,8
Provincia de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1323;1174;-11,3
Provincia de Sevilla;4.-ROBOS CON FUERZA;8030;7655;-4,7
Provincia de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);2030;1758;-13,4
Provincia de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);948;1008;6,3
Provincia de Sevilla;6.-TRÁFICO DE DROGAS (EU);178;141;-20,8
Provincia de Sevilla;7.-DAÑOS;4116;3945;-4,2
Provincia de Sevilla;8.-HURTOS;15729;15159;-3,6
Municipio de Alcalá de Guadaíra;1.-DELITOS Y FALTAS (EU);2105;2202;4,6
Municipio de Alcalá de Guadaíra;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Alcalá de Guadaíra;3.-DELINCUENCIA VIOLENTA (EU);47;33;-29,8
Municipio de Alcalá de Guadaíra;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);35;23;-34,3
Municipio de Alcalá de Guadaíra;4.-ROBOS CON FUERZA;518;439;-15,3
Municipio de Alcalá de Guadaíra;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);168;124;-26,2
Municipio de Alcalá de Guadaíra;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);40;46;15
Municipio de Alcalá de Guadaíra;6.-TRÁFICO DE DROGAS (EU);11;7;-36,4
Municipio de Alcalá de Guadaíra;7.-DAÑOS;214;229;7
Municipio de Alcalá de Guadaíra;8.-HURTOS;704;643;-8,7
Municipio de Dos Hermanas;1.-DELITOS Y FALTAS (EU);2537;2511;-1
Municipio de Dos Hermanas;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Dos Hermanas;3.-DELINCUENCIA VIOLENTA (EU);87;74;-14,9
Municipio de Dos Hermanas;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);68;64;-5,9
Municipio de Dos Hermanas;4.-ROBOS CON FUERZA;421;312;-25,9
Municipio de Dos Hermanas;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);89;71;-20,2
Municipio de Dos Hermanas;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);57;70;22,8
Municipio de Dos Hermanas;6.-TRÁFICO DE DROGAS (EU);13;7;-46,2
Municipio de Dos Hermanas;7.-DAÑOS;301;319;6
Municipio de Dos Hermanas;8.-HURTOS;790;846;7,1
Municipio de Sevilla;1.-DELITOS Y FALTAS (EU);24763;23473;-5,2
Municipio de Sevilla;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100
Municipio de Sevilla;3.-DELINCUENCIA VIOLENTA (EU);1207;1056;-12,5
Municipio de Sevilla;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);1034;891;-13,8
Municipio de Sevilla;4.-ROBOS CON FUERZA;3542;3342;-5,6
Municipio de Sevilla;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);718;462;-35,7
Municipio de Sevilla;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);595;580;-2,5
Municipio de Sevilla;6.-TRÁFICO DE DROGAS (EU);88;63;-28,4
Municipio de Sevilla;7.-DAÑOS;2267;2025;-10,7
Municipio de Sevilla;8.-HURTOS;10358;9772;-5,7
Municipio de Utrera;1.-DELITOS Y FALTAS (EU);1194;1426;19,4
Municipio de Utrera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Utrera;3.-DELINCUENCIA VIOLENTA (EU);14;14;0
Municipio de Utrera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);13;12;-7,7
Municipio de Utrera;4.-ROBOS CON FUERZA;229;419;83
Municipio de Utrera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);54;83;53,7
Municipio de Utrera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);18;33;83,3
Municipio de Utrera;6.-TRÁFICO DE DROGAS (EU);4;4;0
Municipio de Utrera;7.-DAÑOS;126;157;24,6
Municipio de Utrera;8.-HURTOS;351;382;8,8
ARAGÓN;1.-DELITOS Y FALTAS (EU);20072;19044;-5,1
ARAGÓN;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;6;200
ARAGÓN;3.-DELINCUENCIA VIOLENTA (EU);727;589;-19
ARAGÓN;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);472;376;-20,3
ARAGÓN;4.-ROBOS CON FUERZA;3145;2774;-11,8
ARAGÓN;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);949;888;-6,4
ARAGÓN;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);204;167;-18,1
ARAGÓN;6.-TRÁFICO DE DROGAS (EU);136;135;-0,7
ARAGÓN;7.-DAÑOS;2859;2672;-6,5
ARAGÓN;8.-HURTOS;6379;6043;-5,3
Provincia de Huesca;1.-DELITOS Y FALTAS (EU);2604;2554;-1,9
Provincia de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Provincia de Huesca;3.-DELINCUENCIA VIOLENTA (EU);56;40;-28,6
Provincia de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);30;16;-46,7
Provincia de Huesca;4.-ROBOS CON FUERZA;423;419;-0,9
Provincia de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);99;114;15,2
Provincia de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);29;25;-13,8
Provincia de Huesca;6.-TRÁFICO DE DROGAS (EU);22;15;-31,8
Provincia de Huesca;7.-DAÑOS;375;351;-6,4
Provincia de Huesca;8.-HURTOS;800;732;-8,5
Municipio de Huesca;1.-DELITOS Y FALTAS (EU);549;528;-3,8
Municipio de Huesca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Huesca;3.-DELINCUENCIA VIOLENTA (EU);22;13;-40,9
Municipio de Huesca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);7;4;-42,9
Municipio de Huesca;4.-ROBOS CON FUERZA;56;38;-32,1
Municipio de Huesca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);12;15;25
Municipio de Huesca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);8;4;-50
Municipio de Huesca;6.-TRÁFICO DE DROGAS (EU);7;4;-42,9
Municipio de Huesca;7.-DAÑOS;76;70;-7,9
Municipio de Huesca;8.-HURTOS;189;169;-10,6
Provincia de Teruel;1.-DELITOS Y FALTAS (EU);1422;1254;-11,8
Provincia de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;2;100
Provincia de Teruel;3.-DELINCUENCIA VIOLENTA (EU);27;22;-18,5
Provincia de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);16;11;-31,3
Provincia de Teruel;4.-ROBOS CON FUERZA;330;227;-31,2
Provincia de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);119;99;-16,8
Provincia de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;11;-35,3
Provincia de Teruel;6.-TRÁFICO DE DROGAS (EU);12;7;-41,7
Provincia de Teruel;7.-DAÑOS;206;220;6,8
Provincia de Teruel;8.-HURTOS;348;232;-33,3
Municipio de Teruel;1.-DELITOS Y FALTAS (EU);376;306;-18,6
Municipio de Teruel;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de Teruel;3.-DELINCUENCIA VIOLENTA (EU);12;6;-50
Municipio de Teruel;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);8;2;-75
Municipio de Teruel;4.-ROBOS CON FUERZA;65;32;-50,8
Municipio de Teruel;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);24;12;-50
Municipio de Teruel;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);7;5;-28,6
Municipio de Teruel;6.-TRÁFICO DE DROGAS (EU);7;5;-28,6
Municipio de Teruel;7.-DAÑOS;62;46;-25,8
Municipio de Teruel;8.-HURTOS;104;79;-24
Provincia de Zaragoza;1.-DELITOS Y FALTAS (EU);16046;15236;-5
Provincia de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;4;100
Provincia de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);644;527;-18,2
Provincia de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);426;349;-18,1
Provincia de Zaragoza;4.-ROBOS CON FUERZA;2392;2128;-11
Provincia de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);731;675;-7,7
Provincia de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);158;131;-17,1
Provincia de Zaragoza;6.-TRÁFICO DE DROGAS (EU);102;113;10,8
Provincia de Zaragoza;7.-DAÑOS;2278;2101;-7,8
Provincia de Zaragoza;8.-HURTOS;5231;5079;-2,9
Municipio de Zaragoza;1.-DELITOS Y FALTAS (EU);11554;11120;-3,8
Municipio de Zaragoza;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;3;50
Municipio de Zaragoza;3.-DELINCUENCIA VIOLENTA (EU);556;468;-15,8
Municipio de Zaragoza;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);395;320;-19
Municipio de Zaragoza;4.-ROBOS CON FUERZA;1105;1036;-6,2
Municipio de Zaragoza;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);337;298;-11,6
Municipio de Zaragoza;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);106;81;-23,6
Municipio de Zaragoza;6.-TRÁFICO DE DROGAS (EU);77;84;9,1
Municipio de Zaragoza;7.-DAÑOS;1615;1468;-9,1
Municipio de Zaragoza;8.-HURTOS;4268;4188;-1,9
ASTURIAS (PRINCIPADO DE);1.-DELITOS Y FALTAS (EU);14330;13334;-7
ASTURIAS (PRINCIPADO DE);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
ASTURIAS (PRINCIPADO DE);3.-DELINCUENCIA VIOLENTA (EU);511;513;0,4
ASTURIAS (PRINCIPADO DE);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);341;315;-7,6
ASTURIAS (PRINCIPADO DE);4.-ROBOS CON FUERZA;1739;1412;-18,8
ASTURIAS (PRINCIPADO DE);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);507;415;-18,1
ASTURIAS (PRINCIPADO DE);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);241;189;-21,6
ASTURIAS (PRINCIPADO DE);6.-TRÁFICO DE DROGAS (EU);79;73;-7,6
ASTURIAS (PRINCIPADO DE);7.-DAÑOS;1616;1616;0
ASTURIAS (PRINCIPADO DE);8.-HURTOS;4233;3925;-7,3
Municipio de Avilés;1.-DELITOS Y FALTAS (EU);1176;980;-16,7
Municipio de Avilés;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Avilés;3.-DELINCUENCIA VIOLENTA (EU);47;37;-21,3
Municipio de Avilés;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);35;22;-37,1
Municipio de Avilés;4.-ROBOS CON FUERZA;161;126;-21,7
Municipio de Avilés;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);31;29;-6,5
Municipio de Avilés;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);35;26;-25,7
Municipio de Avilés;6.-TRÁFICO DE DROGAS (EU);8;12;50
Municipio de Avilés;7.-DAÑOS;169;119;-29,6
Municipio de Avilés;8.-HURTOS;319;295;-7,5
Municipio de Gijón;1.-DELITOS Y FALTAS (EU);3490;3384;-3
Municipio de Gijón;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Gijón;3.-DELINCUENCIA VIOLENTA (EU);151;158;4,6
Municipio de Gijón;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);99;104;5,1
Municipio de Gijón;4.-ROBOS CON FUERZA;353;271;-23,2
Municipio de Gijón;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);71;94;32,4
Municipio de Gijón;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);58;39;-32,8
Municipio de Gijón;6.-TRÁFICO DE DROGAS (EU);20;21;5
Municipio de Gijón;7.-DAÑOS;386;364;-5,7
Municipio de Gijón;8.-HURTOS;1128;966;-14,4
Municipio de Oviedo;1.-DELITOS Y FALTAS (EU);3411;3540;3,8
Municipio de Oviedo;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Oviedo;3.-DELINCUENCIA VIOLENTA (EU);198;180;-9,1
Municipio de Oviedo;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);157;133;-15,3
Municipio de Oviedo;4.-ROBOS CON FUERZA;313;333;6,4
Municipio de Oviedo;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);98;86;-12,2
Municipio de Oviedo;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);50;53;6
Municipio de Oviedo;6.-TRÁFICO DE DROGAS (EU);17;19;11,8
Municipio de Oviedo;7.-DAÑOS;319;321;0,6
Municipio de Oviedo;8.-HURTOS;1391;1465;5,3
Municipio de Siero;1.-DELITOS Y FALTAS (EU);874;817;-6,5
Municipio de Siero;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Siero;3.-DELINCUENCIA VIOLENTA (EU);17;17;0
Municipio de Siero;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);15;11;-26,7
Municipio de Siero;4.-ROBOS CON FUERZA;162;111;-31,5
Municipio de Siero;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);56;23;-58,9
Municipio de Siero;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);17;10;-41,2
Municipio de Siero;6.-TRÁFICO DE DROGAS (EU);1;0;-100
Municipio de Siero;7.-DAÑOS;91;101;11
Municipio de Siero;8.-HURTOS;307;276;-10,1
BALEARS (ILLES);1.-DELITOS Y FALTAS (EU);29321;28449;-3
BALEARS (ILLES);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);8;3;-62,5
BALEARS (ILLES);3.-DELINCUENCIA VIOLENTA (EU);810;718;-11,4
BALEARS (ILLES);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);465;406;-12,7
BALEARS (ILLES);4.-ROBOS CON FUERZA;4213;3579;-15
BALEARS (ILLES);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1612;1419;-12
BALEARS (ILLES);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);671;627;-6,6
BALEARS (ILLES);6.-TRÁFICO DE DROGAS (EU);211;186;-11,8
BALEARS (ILLES);7.-DAÑOS;2368;2380;0,5
BALEARS (ILLES);8.-HURTOS;11364;10708;-5,8
Isla de Eivissa;1.-DELITOS Y FALTAS (EU);5467;5085;-7
Isla de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);2;1;-50
Isla de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);174;107;-38,5
Isla de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);100;63;-37
Isla de Eivissa;4.-ROBOS CON FUERZA;783;588;-24,9
Isla de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);242;194;-19,8
Isla de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);176;195;10,8
Isla de Eivissa;6.-TRÁFICO DE DROGAS (EU);86;66;-23,3
Isla de Eivissa;7.-DAÑOS;359;345;-3,9
Isla de Eivissa;8.-HURTOS;2317;2151;-7,2
Municipio de Eivissa;1.-DELITOS Y FALTAS (EU);1615;1485;-8
Municipio de Eivissa;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;0;-100
Municipio de Eivissa;3.-DELINCUENCIA VIOLENTA (EU);63;34;-46
Municipio de Eivissa;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);34;17;-50
Municipio de Eivissa;4.-ROBOS CON FUERZA;171;110;-35,7
Municipio de Eivissa;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);36;24;-33,3
Municipio de Eivissa;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);77;71;-7,8
Municipio de Eivissa;6.-TRÁFICO DE DROGAS (EU);52;36;-30,8
Municipio de Eivissa;7.-DAÑOS;104;80;-23,1
Municipio de Eivissa;8.-HURTOS;640;558;-12,8
Isla de Formentera;1.-DELITOS Y FALTAS (EU);296;259;-12,5
Isla de Formentera;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Formentera;3.-DELINCUENCIA VIOLENTA (EU);7;2;-71,4
Isla de Formentera;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);0;0;0
Isla de Formentera;4.-ROBOS CON FUERZA;53;49;-7,5
Isla de Formentera;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);32;37;15,6
Isla de Formentera;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);20;29;45
Isla de Formentera;6.-TRÁFICO DE DROGAS (EU);1;3;200
Isla de Formentera;7.-DAÑOS;46;27;-41,3
Isla de Formentera;8.-HURTOS;62;61;-1,6
Isla de Mallorca;1.-DELITOS Y FALTAS (EU);22189;21876;-1,4
Isla de Mallorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);6;2;-66,7
Isla de Mallorca;3.-DELINCUENCIA VIOLENTA (EU);606;583;-3,8
Isla de Mallorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);359;331;-7,8
Isla de Mallorca;4.-ROBOS CON FUERZA;3165;2810;-11,2
Isla de Mallorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1266;1127;-11
Isla de Mallorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);466;392;-15,9
Isla de Mallorca;6.-TRÁFICO DE DROGAS (EU);114;111;-2,6
Isla de Mallorca;7.-DAÑOS;1799;1860;3,4
Isla de Mallorca;8.-HURTOS;8607;8150;-5,3
Municipio de Calvià;1.-DELITOS Y FALTAS (EU);2006;1987;-0,9
Municipio de Calvià;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Municipio de Calvià;3.-DELINCUENCIA VIOLENTA (EU);76;87;14,5
Municipio de Calvià;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);46;46;0
Municipio de Calvià;4.-ROBOS CON FUERZA;267;286;7,1
Municipio de Calvià;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);72;101;40,3
Municipio de Calvià;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);26;12;-53,8
Municipio de Calvià;6.-TRÁFICO DE DROGAS (EU);29;21;-27,6
Municipio de Calvià;7.-DAÑOS;149;150;0,7
Municipio de Calvià;8.-HURTOS;878;856;-2,5
Municipio de Palma;1.-DELITOS Y FALTAS (EU);12467;12242;-1,8
Municipio de Palma;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);1;2;100
Municipio de Palma;3.-DELINCUENCIA VIOLENTA (EU);397;377;-5
Municipio de Palma;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);258;234;-9,3
Municipio de Palma;4.-ROBOS CON FUERZA;1295;1057;-18,4
Municipio de Palma;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);369;311;-15,7
Municipio de Palma;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);308;282;-8,4
Municipio de Palma;6.-TRÁFICO DE DROGAS (EU);63;43;-31,7
Municipio de Palma;7.-DAÑOS;965;971;0,6
Municipio de Palma;8.-HURTOS;5198;4750;-8,6
Isla de Menorca;1.-DELITOS Y FALTAS (EU);1369;1229;-10,2
Isla de Menorca;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;0;0
Isla de Menorca;3.-DELINCUENCIA VIOLENTA (EU);23;26;13
Isla de Menorca;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);6;12;100
Isla de Menorca;4.-ROBOS CON FUERZA;212;132;-37,7
Isla de Menorca;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);72;61;-15,3
Isla de Menorca;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);9;11;22,2
Isla de Menorca;6.-TRÁFICO DE DROGAS (EU);10;6;-40
Isla de Menorca;7.-DAÑOS;164;148;-9,8
Isla de Menorca;8.-HURTOS;378;346;-8,5
CANARIAS;1.-DELITOS Y FALTAS (EU);45232;45445;0,5
CANARIAS;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);7;10;42,9
CANARIAS;3.-DELINCUENCIA VIOLENTA (EU);1439;1301;-9,6
CANARIAS;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);882;772;-12,5
CANARIAS;4.-ROBOS CON FUERZA;6520;6373;-2,3
CANARIAS;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);1838;1608;-12,5
CANARIAS;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);1005;830;-17,4
CANARIAS;6.-TRÁFICO DE DROGAS (EU);270;297;10
CANARIAS;7.-DAÑOS;3601;3654;1,5
CANARIAS;8.-HURTOS;15761;15600;-1
Provincia de Palmas (Las);1.-DELITOS Y FALTAS (EU);24407;23825;-2,4
Provincia de Palmas (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);4;9;125
Provincia de Palmas (Las);3.-DELINCUENCIA VIOLENTA (EU);844;670;-20,6
Provincia de Palmas (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);549;372;-32,2
Provincia de Palmas (Las);4.-ROBOS CON FUERZA;2948;2750;-6,7
Provincia de Palmas (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);724;680;-6,1
Provincia de Palmas (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);515;457;-11,3
Provincia de Palmas (Las);6.-TRÁFICO DE DROGAS (EU);162;169;4,3
Provincia de Palmas (Las);7.-DAÑOS;2055;2076;1
Provincia de Palmas (Las);8.-HURTOS;8045;7539;-6,3
Isla de Fuerteventura;1.-DELITOS Y FALTAS (EU);2368;2367;0
Isla de Fuerteventura;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Isla de Fuerteventura;3.-DELINCUENCIA VIOLENTA (EU);58;74;27,6
Isla de Fuerteventura;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);28;32;14,3
Isla de Fuerteventura;4.-ROBOS CON FUERZA;361;329;-8,9
Isla de Fuerteventura;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);123;103;-16,3
Isla de Fuerteventura;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);41;46;12,2
Isla de Fuerteventura;6.-TRÁFICO DE DROGAS (EU);14;20;42,9
Isla de Fuerteventura;7.-DAÑOS;229;217;-5,2
Isla de Fuerteventura;8.-HURTOS;748;709;-5,2
Isla de Gran Canaria;1.-DELITOS Y FALTAS (EU);18520;18147;-2
Isla de Gran Canaria;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;6;100
Isla de Gran Canaria;3.-DELINCUENCIA VIOLENTA (EU);680;508;-25,3
Isla de Gran Canaria;3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);454;299;-34,1
Isla de Gran Canaria;4.-ROBOS CON FUERZA;1940;1828;-5,8
Isla de Gran Canaria;4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);433;419;-3,2
Isla de Gran Canaria;5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);423;339;-19,9
Isla de Gran Canaria;6.-TRÁFICO DE DROGAS (EU);125;138;10,4
Isla de Gran Canaria;7.-DAÑOS;1515;1546;2
Isla de Gran Canaria;8.-HURTOS;6073;5901;-2,8
Municipio de Palmas de Gran Canaria (Las);1.-DELITOS Y FALTAS (EU);8602;8164;-5,1
Municipio de Palmas de Gran Canaria (Las);2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);3;2;-33,3
Municipio de Palmas de Gran Canaria (Las);3.-DELINCUENCIA VIOLENTA (EU);418;258;-38,3
Municipio de Palmas de Gran Canaria (Las);3.1.-ROBO CON VIOLENCIA E INTIMIDACIÓN (EU);325;177;-45,5
Municipio de Palmas de Gran Canaria (Las);4.-ROBOS CON FUERZA;901;652;-27,6
Municipio de Palmas de Gran Canaria (Las);4.1.-ROBOS CON FUERZA EN DOMICILIOS (EU);156;147;-5,8
Municipio de Palmas de Gran Canaria (Las);5.-SUSTRACCIÓN VEHÍCULOS A MOTOR (EU);244;176;-27,9
Municipio de Palmas de Gran Canaria (Las);6.-TRÁFICO DE DROGAS (EU);88;98;11,4
Municipio de Palmas de Gran Canaria (Las);7.-DAÑOS;693;667;-3,8
Municipio de Palmas de Gran Canaria (Las);8.-HURTOS;2964;2950;-0,5
Municipio de San Bartolomé de Tirajana;1.-DELITOS Y FALTAS (EU);2533;2598;2,6
Municipio de San Bartolomé de Tirajana;2.-HOMICIDIOS DOLOSOS Y ASESINATOS CONSUMADOS (EU);0;1;100
Municipio de San Bartolomé de Tirajana;3.-DELINCUENCIA VIOLENTA (EU);90;95;5,6
